"","Site","Lat","Long"
"9016","MNPCA-S001-690",46.829694,-95.031389
"9017","USGS-384654094422900",38.7816667,-94.7080556
"9018","MNPCA-S005-633",45.36484,-95.37649
"9019","MNPCA-S000-230",43.650278,-92.979361
"9020","HO_CHUNK_WQX-5013343HCN01",44.78,-90.703
"9021","MNPCA-S001-527",45.436194,-93.902194
"9022","MNPCA-S001-502",45.181694,-94.525
"9023","21AWIC-8630",31.411347,-85.534844
"9024","MNPCA-S006-272",43.51948,-95.83391
"9025","USIOUX_WQX-MN R 3",44.75098,-95.4867
"9026","MNPCA-S004-982",44.85751,-92.77568
"9027","MNPCA-S005-725",46.647404,-95.184365
"9028","MNPCA-S002-129",47.684389,-96.003194
"9029","MNPCA-S000-327",43.97725,-92.139111
"9030","TDECWR_WQX-TNW000005197",36.09444,-86.13333
"9031","SDDENR_WQX-UPMINNZUMR01",45.3691339796116,-96.7604476779161
"9032","MNPCA-S000-007",48.60333,-93.39953
"9033","USGS-03437370",36.8761561,-87.4719512
"9034","MNPCA-S001-514",44.863,-94.337194
"9035","MNPCA-S004-880",46.68823,-96.756
"9036","MNPCA-S000-589",47.355278,-92.860333
"9037","MNPCA-S004-465",45.297014,-92.983864
"9038","REDCLIFF_WQX-FC01",46.9056986200681,-90.7817807966644
"9039","MNPCA-S002-074",44.026,-92.1392
"9040","USGS-390532094183201",39.0922222,-94.3088889
"9041","USGS-390617094190201",39.1047222,-94.3172222
"9042","21AWIC-338",31.34195,-86.26435
"9043","MNPCA-S008-439",43.515116,-91.63713
"9044","MNPCA-S000-828",44.07124,-91.76425
"9045","MNPCA-S004-973",46.784858,-92.147968
"9046","MNPCA-S002-361",48.8472,-96.25
"9047","REDCLIFF_WQX-CC03",46.8582967358194,-90.7890325293567
"9048","MNPCA-S001-767",44.208694,-91.921806
"9049","21AWIC-1078",34.7521,-86.8232
"9050","FCPOTAWATOMI_WQX-M2",45.285,-88.3349
"9051","21AWIC-8",31.830002,-85.167593
"9052","TDECWR_WQX-TNW000005137",35.45604,-89.15034
"9053","MNPCA-S002-311",44.4797,-95.3244
"9054","21AWIC-4428",31.84217,-85.75905
"9055","MNPCA-S007-789",47.281785,-96.151882
"9056","MNPCA-S005-362",44.2916,-92.434
"9057","MNPCA-S005-437",43.9858,-92.3441
"9058","MNPCA-S008-438",43.507576,-92.490854
"9059","MNPCA-S005-283",47.6747,-95.55945
"9060","11NPSWRD_WQX-SHIL_OCOC",35.1694572,-88.3446587
"9061","21AWIC-4776",33.256578,-87.078677
"9062","EPA_R7_WQX-BlueRiv2.1",38.9466,-94.5689
"9063","21AWIC-4436",31.89463,-86.02665
"9064","MNPCA-S000-266",44.94036,-93.09487
"9065","MNPCA-S003-130",47.53543,-96.53131
"9066","MNPCA-S005-499",47.219277,-93.478505
"9067","MNPCA-S008-432",48.26302,-92.56785
"9068","MNPCA-S004-512",44.470278,-92.933889
"9069","21AWIC-1185",32.47751,-85.69554
"9070","21AWIC-1052",33.06635,-85.87993
"9071","USGS-05455700",41.4237778,-91.4785278
"9072","MNPCA-S004-873",47.879894,-92.975294
"9073","MNPCA-S004-120",43.687618,-93.372734
"9074","MNPCA-S008-443",46.900351,-93.592998
"9075","21AWIC-37",32.86525,-86.477108
"9076","STOCKBRIDGE_MUNSEE-STRASSBURG1",44.86027,-89.021794
"9077","MNPCA-S008-414",48.162394,-97.144266
"9078","MNPCA-S002-945",44.499069,-94.09046
"9079","REDCLIFF_WQX-CCM01",46.858596738877,-90.7845963785559
"9080","21AWIC-1474",34.965291,-86.153702
"9081","21AWIC-696",33.8896,-87.8401
"9082","USGS-385908094445900",38.9855556,-94.7497222
"9083","MNPCA-S001-539",43.634306,-92.529194
"9084","MNPCA-S002-024",45.1963,-94.3131
"9085","21AWIC-2435",31.154403,-86.486467
"9086","STORLVD_WQX-MARSH BAY CR #10",46.1494,-89.04533
"9087","STORLVD_WQX-LOBISCHER CR #11",46.1274,-89.04336
"9088","MNPCA-S001-343",44.006563,-93.290813
"9089","21AWIC-8955",34.14095,-87.91011
"9090","USGS-385424094381400",38.9066667,-94.6372222
"9091","MNPCA-S000-258",46.84208,-92.00559
"9092","USGS-08077720",29.3577778,-95.0036111
"9093","MNPCA-S006-170",44.60155,-96.04996
"9094","MNPCA-S008-468",44.83458,-96.449083
"9095","21IOWA_WQX-10490004",42.070737,-90.695404
"9096","MNPCA-S004-600",46.87899,-92.600446
"9097","11NPSWRD_WQX-NATR_MICR",31.76666667,-91.16436111
"9098","MNPCA-S004-895",46.025342,-92.886213
"9099","MNPCA-S006-151",45.766895,-96.386055
"9100","MNPCA-S003-491",46.72329,-93.3049
"9101","11NPSWRD_WQX-BITH_LPLR",30.2605,-94.5255
"9102","21AWIC-7870",31.348369,-86.529417
"9103","USGS-06774000",41.3683333,-97.4952778
"9104","MNPCA-S002-368",48.859983,-96.818306
"9105","MNPCA-S002-385",45.48642,-94.962067
"9106","MNPCA-S007-806",43.672013,-92.789465
"9107","MNPCA-S005-422",43.978964,-92.608357
"9108","MNPCA-S004-892",46.085901,-93.004308
"9109","21AWIC-430",33.0937,-86.7384
"9110","MNPCA-S007-545",47.4147,-91.246044
"9111","21AWIC-585",34.62978,-86.45234
"9112","21AWIC-8710",32.815213,-85.171293
"9113","MNPCA-S006-527",44.307237,-93.264834
"9114","USGS-05463000",42.572,-92.6182778
"9115","MNPCA-S006-328",47.74714,-93.65437
"9116","21AWIC-168",34.558889,-86.948056
"9117","21AWIC-2538",31.444508,-85.565358
"9118","MNPCA-S004-032",45.54433,-92.858828
"9119","MNPCA-S001-443",44.879111,-94.030389
"9120","MNPCA-S005-729",46.486973,-94.885032
"9121","MNPCA-S003-138",47.54718,-95.83208
"9122","USGS-385445094514700",38.9126139,-94.8630028
"9123","USGS-411903096004101",41.3174976,-96.011682
"9124","MNPCA-S003-952",47.980278,-94.676944
"9125","MNPCA-S000-256",47.142889,-91.468028
"9126","MNPCA-S005-036",45.877489,-94.741352
"9127","MNPCA-S004-889",46.177406,-93.093379
"9128","MNPCA-S005-544",46.08601,-93.12924
"9129","MNPCA-S005-659",47.297196,-92.830828
"9130","MNPCA-S004-841",43.840113,-92.198455
"9131","MNPCA-S005-681",47.44158,-92.86121
"9132","MNPCA-S004-823",43.75564,-91.362161
"9133","MNPCA-S002-030",45.2049,-93.665
"9134","MNPCA-S003-388",43.71059,-92.0492
"9135","MNPCA-S008-441",46.74147,-93.12584
"9136","21AWIC-616",30.4282,-88.2305
"9137","MNPCA-S002-022",45.16,-94.2742
"9138","USGS-08158920",30.2352081,-97.8602848
"9139","21AWIC-5750",31.379375,-87.15145
"9140","21AWIC-4721",32.54901,-85.27858
"9141","MNPCA-S004-978",45.998355,-93.662801
"9142","21AWIC-1010",32.58551,-85.50249
"9143","MNPCA-S003-875",45.71612,-95.006822
"9144","MNPCA-S006-204",47.95412,-93.88186
"9145","21AWIC-169",34.620814,-87.000639
"9146","21AWIC-153",34.34464,-86.33057
"9147","MNPCA-S006-200",47.33783,-95.7276
"9148","11NPSWRD_WQX-NATR_HCCR",33.08305556,-89.52502778
"9149","O_MTRIBE_WQX-RRC3FY11",36.47056,-96.99994
"9150","MNPCA-S001-930",45.7972,-94.2918
"9151","21AWIC-309",33.543302,-86.791911
"9152","MNPCA-S006-104",45.657977,-93.656348
"9153","MNPCA-S004-827",43.753469,-92.287997
"9154","ONEIDA_WQX-LBN",44.5551,-88.1284
"9155","MNPCA-S004-106",48.35737,-96.31111
"9156","MNPCA-S001-363",43.8625,-95.3155
"9157","MNPCA-S004-836",43.93525,-93.514661
"9158","MNPCA-S007-638",47.6878,-96.6102
"9159","MNPCA-S001-442",45.756889,-94.7955
"9160","MNPCA-S002-461",46.628723,-95.095187
"9161","MNPCA-S004-832",47.802871,-94.721056
"9162","HO_CHUNK_WQX-1708900HCN01",44.3105,-90.8046
"9163","MNPCA-S002-371",48.804451,-96.029297
"9164","MNPCA-S006-260",47.053417,-93.89975
"9165","MNPCA-S007-899",47.774552,-91.488378
"9166","MNPCA-S007-561",43.970944,-94.369038
"9167","21AWIC-3231",31.663692,-85.504492
"9168","USGS-390201094411500",39.0336583,-94.6876194
"9169","21AWIC-2067",34.945438,-88.064452
"9170","MNPCA-S007-787",47.199138,-96.606656
"9171","USGS-08055512",32.9379583,-97.0218136
"9172","USGS-08075120",29.7121738,-95.3227149
"9173","21AWIC-5754",31.033998,-85.572043
"9174","MNPCA-S002-536",44.565032,-92.831882
"9175","MNPCA-S003-064",43.691,-92.9598
"9176","TDECWR_WQX-TNW000002336",35.9895,-84.8195
"9177","MNPCA-S000-410",45.615,-92.923028
"9178","MNPCA-S002-373",48.697083,-96.181157
"9179","MNPCA-S003-782",45.83531,-93.331984
"9180","MNPCA-S005-325",46.13309,-92.990312
"9181","21AWIC-1297",31.546174,-85.397475
"9182","MNPCA-S000-067",43.80923,-91.25816
"9183","MNPCA-S006-194",47.07923,-96.58545
"9184","21AWIC-1123",30.69047,-87.44026
"9185","21AWIC-82",31.026555,-86.710005
"9186","HO_CHUNK_WQX-1326700HCN01",44.052,-90.4441
"9187","MNPCA-S003-100",48.76562,-96.88681
"9188","MNPCA-S004-789",46.823029,-94.872098
"9189","MNPCA-S006-517",45.6656,-94.4813
"9190","MNPCA-S006-243",46.538332,-93.310348
"9191","WI_MMSD-IC-01S",43.171,-87.902
"9192","USGS-05464302",42.2930474,-92.0596246
"9193","MNPCA-S002-202",45.1519,-95.8065
"9194","MNPCA-S003-042",45.1627,-93.0473
"9195","USGS-384950094374900",38.8305556,-94.6302778
"9196","21AWIC-1227",31.268628,-86.763732
"9197","MNPCA-S006-173",44.62371,-96.01232
"9198","MNPCA-S015-001",45.58537,-95.021775
"9199","MNPCA-S002-590",45.830237,-93.062433
"9200","MNPCA-S003-279",46.50014,-96.51934
"9201","MNPCA-S002-111",46.6526,-96.3834
"9202","21AWIC-1907",31.472461,-85.162381
"9203","MNPCA-S002-582",45.871346,-93.044101
"9204","MNPCA-S003-884",45.7736,-95.062133
"9205","21AWIC-8650",33.975941,-86.575067
"9206","MNPCA-S007-786",47.455408,-96.828472
"9207","USGS-08076540",29.8532804,-95.3004911
"9208","STOCKBRIDGE_MUNSEE-GLDC1 DUP",44.93996,-89.001645
"9209","MNPCA-S004-794",46.898692,-95.268391
"9210","MNPCA-S006-246",46.461306,-94.727583
"9211","MNPCA-S003-895",45.730133,-94.653067
"9212","USGS-03437420",36.9086111,-87.4536111
"9213","STORLVD_WQX-MDL BR ONT #1",46.27833,-89.30888
"9214","MNPCA-S002-877",45.388854,-96.512557
"9215","MNPCA-S004-964",48.10812,-96.18589
"9216","11NPSWRD_WQX-NATR_SWBR",35.25030556,-87.65227778
"9217","MNPCA-S001-020",47.760694,-95.477917
"9218","MNPCA-S002-674",45.319965,-94.226095
"9219","MNPCA-S004-883",45.298379,-92.88696
"9220","MNPCA-S002-382",45.54945,-95.0529
"9221","21AWIC-155",34.364539,-86.216931
"9222","11NPSWRD_WQX-NATR_CHCR",35.43963889,-87.47605556
"9223","21AWIC-3257",34.429605,-87.185367
"9224","MNPCA-S005-759",46.79895,-92.44965
"9225","MNPCA-S006-570",46.0777,-95.3022
"9226","MNPCA-S007-057",45.232981,-93.183433
"9227","21AWIC-143",34.698636,-87.050739
"9228","MNPCA-S005-693",45.458625,-93.9076
"9229","21AWIC-8611",31.193,-86.4745
"9230","USGS-05451765",41.9771944,-92.6436417
"9231","MNPCA-S007-560",43.996113,-94.27722
"9232","MNPCA-S002-446",46.777181,-93.156393
"9233","21AWIC-889",33.255339,-86.259666
"9234","MNPCA-S007-059",47.789473,-96.65323
"9235","MNPCA-S005-611",46.63974,-96.27787
"9236","MNPCA-S005-062",46.54354,-96.42541
"9237","MNPCA-S000-125",45.655556,-92.898056
"9238","21AWIC-4536",33.266825,-87.066449
"9239","USGS-08155240",30.2740957,-97.8447296
"9240","MNPCA-S008-496",48.124749,-96.173546
"9241","SRSTEPA-SW-CB-380-01",46.415888,-100.634416
"9242","MNPCA-S001-240",44.428556,-93.044778
"9243","21IOWA_WQX-11210004",43.018719,-95.288982
"9244","MNPCA-S007-644",47.6462,-96.4934
"9245","MNPCA-S005-528",45.636939,-92.906572
"9246","MNPCA-S003-145",46.59995,-96.52991
"9247","MNPCA-S006-152",45.745879,-96.35799
"9248","MNPCA-S000-877",47.833333,-92.768444
"9249","MNPCA-S005-691",44.238695,-95.048347
"9250","MNPCA-S005-762",47.166983,-92.779767
"9251","USGS-03437500",36.8394899,-87.481397
"9252","MNPCA-S001-972",45.094,-93.9793
"9253","21AWIC-8952",34.18304,-86.38111
"9254","MNPCA-S004-703",45.948103,-93.238475
"9255","MNPCA-S004-972",46.654253,-92.227659
"9256","MNPCA-S000-198",45.83966,-92.93841
"9257","MNPCA-S008-431",48.13591,-92.7611
"9258","TDECWR_WQX-TNW000002473",35.17381,-89.83658
"9259","MNPCA-S008-111",47.9287,-96.4175
"9260","USGS-08069000",30.0357753,-95.428827
"9261","MNPCA-S007-880",47.87486,-94.80009
"9262","MNPCA-S002-488",44.75048,-93.64277
"9263","MNPCA-S004-974",46.660303,-92.275695
"9264","MNPCA-S006-618",45.463593,-94.367889
"9265","MNPCA-S004-691",44.62388,-95.16077
"9266","21AWIC-517",34.2377,-86.0974
"9267","MNPCA-S000-148",45.417611,-94.043806
"9268","11NPSWRD_WQX-NATR_FBBR",35.71930556,-87.25961111
"9269","21AWIC-8935",31.608112,-87.414814
"9270","MNPCA-S008-419",47.466643,-96.858697
"9271","MNPCA-S005-667",44.355328,-94.479471
"9272","MNPCA-S005-739",44.276314,-92.521232
"9273","MNPCA-S001-277",46.03774,-93.03369
"9274","MNPCA-S005-060",46.57243,-96.45892
"9275","MNPCA-S006-160",44.60606,-95.21837
"9276","SDDENR_WQX-CENTBSRR11",43.5668318782457,-96.7117384199275
"9277","STOCKBRIDGE_MUNSEE-RR2",44.92046496,-88.89426669
"9278","MNPCA-S002-145",45.0553,-95.3086
"9279","MNPCA-S008-480",47.493509,-93.320753
"9280","MNPCA-S007-837",47.032187,-91.69912
"9281","HO_CHUNK_WQX-1182400HCN03",43.6652,-90.5861
"9282","21AWIC-888",34.06294,-85.61227
"9283","MNPCA-S000-040",44.529417,-93.900806
"9284","TDECWR_WQX-TNW000005814",36.55194,-85.85715
"9285","MNPCA-S000-451",44.092503,-92.063662
"9286","MNPCA-S008-471",45.283532,-96.348784
"9287","21AWIC-1094",33.872403,-86.923778
"9288","11NPSWRD_WQX-NATR_DOBR",35.90716667,-87.00683333
"9289","MNPCA-S005-763",47.03885,-92.74345
"9290","21AWIC-1981",34.655817,-88.1217
"9291","MNPCA-S002-976",47.858214,-96.431888
"9292","21AWIC-566",33.611111,-86.885556
"9293","MNPCA-S004-952",46.725733,-92.192372
"9294","MNPCA-S007-910",47.6479,-91.5741
"9295","MNPCA-S000-261",47.636389,-90.707389
"9296","MNPCA-S006-990",44.950655,-94.51324
"9297","MNPCA-S004-618",44.580617,-93.664739
"9298","11NPSWRD_WQX-NATR_FICR",32.17127778,-90.65947222
"9299","MNPCA-S005-146",46.0505,-96.089
"9300","MNPCA-S005-666",44.293111,-94.412871
"9301","21AWIC-852",33.257489,-87.776811
"9302","USGS-05489500",41.010848,-92.4112963
"9303","MNPCA-S003-876",45.702233,-95.04715
"9304","MNPCA-S006-244",46.762444,-94.393389
"9305","MNPCA-S001-532",44.097889,-91.778389
"9306","ONEIDA_WQX-DCCL",44.4664,-88.1434
"9307","MNPCA-S004-976",46.659147,-92.277815
"9308","MNPCA-S001-222",47.921806,-97.020944
"9309","MNPCA-S000-220",47.174222,-93.420639
"9310","21AWIC-1135",31.688246,-87.310186
"9311","MNPCA-S006-245",46.605667,-94.351944
"9312","WI_MMSD-RI-07S",43.04,-87.911
"9313","USGS-08077730",29.3477306,-94.9805583
"9314","MNPCA-S006-224",47.136808,-95.729553
"9315","MNPCA-S002-550",45.181158,-95.29486
"9316","21AWIC-821",34.8851,-87.3734
"9317","21AWIC-167",34.542968,-86.72628
"9318","WI_MMSD-HC-05S",42.969,-87.989
"9319","MNPCA-S004-552",44.797122,-96.164764
"9320","21AWIC-600",32.696328,-85.256032
"9321","21AWIC-317",34.3225,-85.58705
"9322","MNPCA-S008-411",48.702087,-97.120497
"9323","21AWIC-8931",31.69053,-86.61951
"9324","USGS-385937094420300",38.9936222,-94.7008917
"9325","21AWIC-8614",31.549921,-85.830304
"9326","MNPCA-S006-222",44.414597,-94.729912
"9327","MNPCA-S000-152",46.54425,-93.955889
"9328","MNPCA-S004-920",47.950211,-93.106127
"9329","MNPCA-S003-101",48.209864,-96.71784
"9330","21AWIC-4665",31.005214,-85.040973
"9331","21AWIC-8950",34.165921,-86.811793
"9332","21AWIC-268",33.990455,-86.56606
"9333","STOCKBRIDGE_MUNSEE-BIGSWAMP1",44.92404,-89.100522
"9334","SRSTEPA-SW-GR-100-01",45.711416,-101.920694
"9335","MNPCA-S000-579",44.841,-94.02025
"9336","USGS-390056094493200",39.0155604,-94.8257963
"9337","USGS-07350505",31.9396063,-93.2757256
"9338","MNPCA-S004-776",47.027477,-95.544325
"9339","MNPCA-S004-332",46.17839,-94.36318
"9340","USGS-08055510",32.9256809,-97.0336473
"9341","21AWIC-311",33.521205,-86.889061
"9342","MNPCA-S004-065",46.507395,-94.793085
"9343","MNPCA-S000-897",45.239667,-94.607361
"9344","MNPCA-S006-228",46.7370203832848,-94.1984322506505
"9345","MNPCA-S006-978",48.887467,-95.32587
"9346","MNPCA-S004-918",45.36853,-94.53611
"9347","21AWIC-8933",31.02003,-85.3084
"9348","21AWIC-1141",32.0175,-85.29583
"9349","TDECWR_WQX-TNW000002468",35.1694,-89.8655
"9350","21AWIC-65",31.235955,-85.689257
"9351","21AWIC-4132",34.274106,-85.622072
"9352","MNPCA-S004-597",46.711928,-92.36532
"9353","MNPCA-S001-582",44.487389,-93.128611
"9354","MNPCA-S002-195",45.312574,-95.541388
"9355","MNPCA-S007-673",47.262869,-94.558761
"9356","MNPCA-S007-237",45.114352,-93.282182
"9357","MNPCA-S005-726",46.622732,-95.087716
"9358","MNPCA-S002-952",45.399363,-93.685208
"9359","USGS-06806500",40.7941667,-95.9113889
"9360","21IOWA_WQX-13480001",41.857722,-92.040978
"9361","MNPCA-S001-526",45.4585,-93.9265
"9362","MNPCA-S004-822",43.85923,-92.072061
"9363","MNPCA-S002-905",45.97937,-95.30242
"9364","MNPCA-S000-012",46.369389,-96.6565
"9365","MNPCA-S003-905",44.078428,-92.469384
"9366","21AWIC-187",32.141877,-85.06784
"9367","21AWIC-1511",34.91799,-86.133
"9368","STOCKBRIDGE_MUNSEE-NBEMR14",44.949012,-89.106316
"9369","MNPCA-S003-899",46.773697,-95.061256
"9370","MNPCA-S006-082",44.301461,-92.2439
"9371","MNPCA-S000-310",44.8698,-93.19314
"9372","MNPCA-S006-226",46.70388,-94.40403
"9373","USGS-08055538",32.8888763,-96.9545336
"9374","MNPCA-S008-410",48.978046,-97.23812
"9375","MNPCA-S002-388",45.516451,-95.008357
"9376","MNPCA-S000-154",47.228972,-93.758
"9377","MNPCA-S004-331",46.21714,-94.23023
"9378","MNPCA-S004-347",44.2023,-92.6418
"9379","MNPCA-S004-842",43.782723,-92.03218
"9380","21AWIC-2912",31.197494,-85.681372
"9381","USGS-03437435",36.8816667,-87.3502778
"9382","MNPCA-S004-828",43.85127,-92.194826
"9383","MNPCA-S006-220",44.187344,-94.429062
"9384","MNPCA-S005-717",45.688389,-94.522472
"9385","MNPCA-S004-778",46.99003,-95.620565
"9386","WI_MMSD-FC-01S",43.198,-87.922
"9387","21AWIC-118",31.281015,-85.119411
"9388","MNPCA-S003-498",47.688378,-95.833444
"9389","MNPCA-S006-713",45.844,-94.366
"9390","MNPCA-S004-896",46.256102,-92.894789
"9391","TDECWR_WQX-TNW000000538",35.4851,-89.3806
"9392","WI_MMSD-IC-02S",43.169,-87.908
"9393","MNPCA-S000-004",45.244417,-93.522472
"9394","USGS-390140094213701",39.0277778,-94.3602778
"9395","MNPCA-S006-610",44.622255,-93.813208
"9396","USGS-05494300",40.7694656,-92.4187964
"9397","21AWIC-116",31.038392,-85.008617
"9398","USGS-08055534",32.8906263,-96.969923
"9399","MNPCA-S003-069",43.821,-93.0102
"9400","MNPCA-S004-793",46.908521,-95.247575
"9401","21AWIC-140",32.72072,-85.12866
"9402","MNPCA-S000-046",46.699917,-92.419556
"9403","MNPCA-S002-102",47.26685,-96.797002
"9404","MNPCA-S006-375",43.60132,-92.908875
"9405","MNPCA-S007-564",44.03895,-94.421454
"9406","MNPCA-S002-093",45.5294,-92.8735
"9407","21AWIC-2",32.411077,-86.632113
"9408","WI_MMSD-IC-03S",43.167,-87.911
"9409","21AWIC-8111",34.7872,-85.84777
"9410","21AWIC-329",34.30175,-85.57748
"9411","USGS-05463050",42.5375676,-92.4434929
"9412","REDCLIFF_WQX-SR02",46.899048067736,-90.9566717450731
"9413","MNPCA-S006-555",45.37,-96.3721
"9414","USGS-385631094401200",38.9419444,-94.67
"9415","21AWIC-69",32.171327,-87.225716
"9416","MNPCA-S002-855",48.410782,-93.784342
"9417","MNPCA-S008-406",48.78318,-95.73815
"9418","TDECWR_WQX-TNW000006730",36.396111,-85.174722
"9419","USGS-06893270",38.9202846,-94.704681
"9420","MNPCA-S001-385",44.432889,-92.532111
"9421","MNPCA-S000-723",46.119556,-94.917278
"9422","21AWIC-1142",33.860158,-85.524444
"9423","USGS-08074620",29.7599502,-95.3291038
"9424","11NPSWRD_WQX-NATR_TIBC",34.6125,-88.18986111
"9425","21IOWA_WQX-10670003",41.965082,-95.972877
"9426","STOCKBRIDGE_MUNSEE-SIC2",44.928142,-88.992268
"9427","MNPCA-S002-900",46.28822,-94.7158
"9428","STOCKBRIDGE_MUNSEE-HENNING3",44.884689,-88.981529
"9429","MNPCA-S003-018",44.9932,-93.2732
"9430","USIOUX_WQX-MN R 266",44.7839,-95.52203
"9431","21AWIC-1124",31.112002,-86.09937
"9432","MNPCA-S002-000",46.274444,-96.579722
"9433","21AWIC-2365",34.25999,-86.66362
"9434","MNPCA-S003-472",45.523252,-92.870636
"9435","21IOWA_WQX-13480008",41.850537,-91.928223
"9436","USGS-05435935",42.9986086,-89.4987326
"9437","ONEIDA_WQX-DCPP",44.5448,-88.103
"9438","MNPCA-S005-039",45.860772,-94.755805
"9439","MNPCA-S007-563",43.965483,-94.621242
"9440","MNPCA-S007-566",44.051126,-94.557518
"9441","USGS-08158840",30.2090972,-97.9033409
"9442","MNPCA-S000-019",45.05502,-92.80326
"9443","MNPCA-S006-730",44.253939,-94.644454
"9444","21AWIC-2903",31.831904,-86.183144
"9445","MNPCA-S002-620",47.474953,-95.034176
"9446","MNPCA-S002-511",44.729029,-93.888655
"9447","MNPCA-S004-595",47.516571,-92.113218
"9448","MNPCA-S004-035",46.758241,-95.059303
"9449","21AWIC-2131",31.392943,-86.552372
"9450","MNPCA-S002-621",47.457174,-95.129179
"9451","MNPCA-S005-630",45.94084,-95.73831
"9452","21AWIC-1089",33.49466,-85.33788
"9453","USGS-08181400",29.5785611,-98.6916896
"9454","MNPCA-S000-111",46.275417,-96.134361
"9455","MNPCA-S004-868",43.514308,-93.016381
"9456","11NPSWRD_WQX-NATR_FOCR",32.21713889,-90.56633333
"9457","MNPCA-S006-250",46.342028,-93.983975
"9458","SDDENR_WQX-UPMINNZUMR08",45.2077340414152,-96.4765963777505
"9459","11NPSWRD_WQX-NATR_LNCR",33.65330556,-89.07227778
"9460","USGS-08077705",29.3536111,-95.0203611
"9461","MNPCA-S006-195",47.34653,-96.19424
"9462","MNPCA-S004-433",45.23253,-93.543434
"9463","21AWIC-1606",30.500583,-87.581683
"9464","MNPCA-S004-329",46.22744,-94.14552
"9465","21AWIC-1304",31.079338,-86.88759
"9466","STOCKBRIDGE_MUNSEE-NBEMR08",44.892415,-89.022009
"9467","11NPSWRD_WQX-NATR_TOCR",34.33972222,-88.69888889
"9468","21IOWA_WQX-13480010",41.836041,-91.908641
"9469","MNPCA-S002-944",44.485598,-94.036157
"9470","MNPCA-S008-465",44.935837,-96.141648
"9471","MNPCA-S004-817",47.94235,-96.35271
"9472","MNPCA-S005-432",44.394552,-94.620975
"9473","MNPCA-S005-764",47.19085,-92.497017
"9474","MNPCA-S015-002",45.599645,-95.025759
"9475","21AWIC-117",31.2789,-85.1134
"9476","21AWIC-2996",34.3891,-86.42502
"9477","MNPCA-S004-135",48.81858,-95.52196
"9478","MNPCA-S006-221",44.139183,-94.41906
"9479","MNPCA-S004-829",43.720993,-91.977855
"9480","HO_CHUNK_WQX-1714100HCN01",44.349,-90.7681
"9481","MNPCA-S000-054",44.25417,-94.34088
"9482","USGS-05463500",42.4077639,-92.4632451
"9483","21AWIC-2882",31.631687,-86.767292
"9484","MNPCA-S000-287",44.16079,-91.81194
"9485","MNPCA-S004-821",43.806239,-92.188598
"9486","11NPSWRD_WQX-SHIL_PLTR",35.1495766,-88.31827112
"9487","USGS-03437560",36.7908333,-87.4272222
"9488","21AWIC-1422",34.719347,-86.31083
"9489","MNPCA-S007-461",46.325832,-96.592111
"9490","USGS-05494350",40.7483556,-92.3379616
"9491","21AWIC-8551",31.28388,-86.91262
"9492","21IOWA_WQX-13440001",40.828562,-91.381798
"9493","MNPCA-S003-686",45.385263,-93.818946
"9494","21AWIC-752",31.4384,-86.1121
"9495","TDECWR_WQX-TNW000003936",35.07843,-85.0559
"9496","MNPCA-S005-664",44.383927,-94.587131
"9497","MNPCA-S007-634",47.731349,-96.661699
"9498","21AWIC-1113",32.932681,-88.29779
"9499","USGS-08180941",29.5391667,-98.7513889
"9500","21AWIC-8750",31.6259,-86.7126
"9501","MNPCA-S006-505",48.123747,-92.523139
"9502","TDECWR_WQX-TNW000002212",35.4311,-88.2339
